Адрес,Title 1,Description 1,Индексация,H1-1,Статус индексации,H1-1 длина,H2-1,H2-1 длина,H2-2,H2-2 длина,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml,Передано (байт),Всего передано (байт),CO2 (мг),Рейтинг углерода,Количество слов,Количество предложений,Среднее количество слов в предложении,Оценка удобочитаемости по шкале Flesch,Читабельность,Соотношение текста,Глубина парсинга,Глубина папки,Link Score,Внутренние ссылки,Уникальные входящие ссылки,Уникальные входящие ссылки JS,% от общего,Исходящие ссылки,Уникальные исходящие ссылки,Уникальные исходящие ссылки JS,Внешние ссылки,Уникальные внешние ссылки,Уникальные внешние ссылки JS,Ближайшее сходство,Кол-во близких дубликатов,Орфографические ошибки,Грамматические ошибки,Hash,Время отклика,Last Modified,Redirect URL,Тип редиректа,Cookies,Language,HTTP версия,Альтернативная мобильная ссылка,Кодированный адрес URL,Временная метка парсинга
https://cpp-globez.ru/новости/соглашение-о-сотрудничестве-с-федеральной-службой-войск-национальной-гвардии,соглашение-о-сотрудничестве-с-федеральной-службой-войск-национальной-гвардии | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Соглашение о сотрудничестве с Федеральной службой войск национальной гвардии,,76,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/соглашение-о-сотрудничестве-с-федеральной-службой-войск-национальной-гвардии,,,,,,8712,8712,"3,08844756",,424,98,"4,326530612",100,Очень легко,"13,797297",3,1,,7,3,0,"2,08",80,35,0,1,1,0,,,,,36335b4bc251582c1874d7c4b9c667c9,"0,594","Wed, 08 Apr 2026 18:58:58 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%81%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BE-%D1%81%D0%BE%D1%82%D1%80%D1%83%D0%B4%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B5-%D1%81-%D1%84%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9-%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%BE%D0%B9-%D0%B2%D0%BE%D0%B9%D1%81%D0%BA-%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9-%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B8%D0%B8,2026-04-08 19:58:58
https://cpp-globez.ru/новости/правовые-основы-и-порядок-применения-частными-охранниками-огнестрельного-оружия,правовые-основы-и-порядок-применения-частными-охранниками-огнестрельного-оружия | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Правовые основы и порядок применения частными охранниками огнестрельного оружия.,,80,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/правовые-основы-и-порядок-применения-частными-охранниками-огнестрельного-оружия,,,,,,11219,11219,"3,977191595",,909,158,"5,753164557",100,Очень легко,"22,762016",3,1,,7,3,0,"2,08",81,36,0,1,1,0,,,,,e92ca3e605c8418be64c8dc7c34e94e8,"0,309","Wed, 08 Apr 2026 18:58:59 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%D0%B2%D1%8B%D0%B5-%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D1%8B-%D0%B8-%D0%BF%D0%BE%D1%80%D1%8F%D0%B4%D0%BE%D0%BA-%D0%BF%D1%80%D0%B8%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F-%D1%87%D0%B0%D1%81%D1%82%D0%BD%D1%8B%D0%BC%D0%B8-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%B8%D0%BA%D0%B0%D0%BC%D0%B8-%D0%BE%D0%B3%D0%BD%D0%B5%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D1%80%D1%83%D0%B6%D0%B8%D1%8F,2026-04-08 19:58:59
https://cpp-globez.ru/новости/фотоотчет-со-спартакиады,фотоотчет-со-спартакиады | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Фотоотчет со спартакиады,,24,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/фотоотчет-со-спартакиады,,,,,,8852,8852,"3,13807826",,208,64,"3,25",100,Очень легко,"5,7736015",3,1,,7,2,0,"1,39",97,51,0,1,1,0,,,,,a89d875515b5e8fcbdc83d646696046f,"0,614","Wed, 08 Apr 2026 18:58:59 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%84%D0%BE%D1%82%D0%BE%D0%BE%D1%82%D1%87%D0%B5%D1%82-%D1%81%D0%BE-%D1%81%D0%BF%D0%B0%D1%80%D1%82%D0%B0%D0%BA%D0%B8%D0%B0%D0%B4%D1%8B,2026-04-08 19:58:58
https://cpp-globez.ru/новости/новый-закон-об-оружии-что-изменится-и-станет-ли-лучше,"новый-закон-об-оружии-что-изменится,-и-станет-ли-лучше | novosti","Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,"Новый закон об оружии: что изменится, и станет ли лучше",,55,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/новый-закон-об-оружии-что-изменится-и-станет-ли-лучше,,,,,,11482,11482,"4,07042641",,957,168,"5,696428571",100,Очень легко,"22,887642",3,1,,7,3,0,"2,08",81,36,0,1,1,0,,,,,95e47504518bf337b8a368178d86f6a3,"0,339","Wed, 08 Apr 2026 18:58:59 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD-%D0%BE%D0%B1-%D0%BE%D1%80%D1%83%D0%B6%D0%B8%D0%B8-%D1%87%D1%82%D0%BE-%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B8%D1%82%D1%81%D1%8F-%D0%B8-%D1%81%D1%82%D0%B0%D0%BD%D0%B5%D1%82-%D0%BB%D0%B8-%D0%BB%D1%83%D1%87%D1%88%D0%B5,2026-04-08 19:58:59
https://cpp-globez.ru/новости/page-6-5,novosti | Page 6-5,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,,,0,Огневая подготовка охранников,29,Спартакиада памяти Игоря Александровича Голощапова,50,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/новости/page-7-5,https://cpp-globez.ru/новости/page-5-5,,,,9938,9938,"3,52307069",,461,111,"4,153153153",100,Очень легко,"11,595836",3,1,,12,7,0,"4,86",101,50,0,2,2,0,,,,,ec5e82d377df45f6fb62bd095952fac9,"0,362","Wed, 08 Apr 2026 18:58:59 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/page-6-5,2026-04-08 19:58:59
https://cpp-globez.ru/новости/военно-прикладное-значение-федерации-тактико-циклической-стрельбы,военно-прикладное-значение-федерации-тактико-циклической-стрельбы | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Военно-прикладное значение Федерации Тактико-циклической стрельбы.,,66,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/военно-прикладное-значение-федерации-тактико-циклической-стрельбы,,,,,,12027,12027,"4,263631635",,1036,184,"5,630434783",100,Очень легко,"23,992855",3,1,,7,3,0,"2,08",81,36,0,1,1,0,,,,,c2e67bb2d10898368b869e650b34b2b5,"0,328","Wed, 08 Apr 2026 18:58:59 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D0%BE-%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D0%B0%D0%B4%D0%BD%D0%BE%D0%B5-%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D1%84%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D0%B8-%D1%82%D0%B0%D0%BA%D1%82%D0%B8%D0%BA%D0%BE-%D1%86%D0%B8%D0%BA%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B9-%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8C%D0%B1%D1%8B,2026-04-08 19:58:59
https://cpp-globez.ru/новости/спартакиада-среди-чоп-чоо-московской-области-2017-г,спартакиада-среди-чоп-чоо-московской-области-2017-г | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Спартакиада среди ЧОП (ЧОО) Московской области 2017 г.,,54,"Координационным Советом принято решение о проведении на постоянной основе спортивных состязаний - «Спартакиад», с целью:",120,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/спартакиада-среди-чоп-чоо-московской-области-2017-г,,,,,,9040,9040,"3,2047252",,496,107,"4,635514019",100,Очень легко,"14,296192",3,1,,7,3,0,"2,08",81,36,0,1,1,0,,,,,106f906e4047276be50a195bb2f5539f,"0,56","Wed, 08 Apr 2026 18:58:59 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%81%D0%BF%D0%B0%D1%80%D1%82%D0%B0%D0%BA%D0%B8%D0%B0%D0%B4%D0%B0-%D1%81%D1%80%D0%B5%D0%B4%D0%B8-%D1%87%D0%BE%D0%BF-%D1%87%D0%BE%D0%BE-%D0%BC%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B9-%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%B8-2017-%D0%B3,2026-04-08 19:58:59
https://cpp-globez.ru/новости/page-7-5,novosti | Page 7-5,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,,,0,Спартакиада среди сотрудников ЧОО,33,Подготовка сотрудников группы быстрого реагирования,51,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/новости/page-8-5,https://cpp-globez.ru/новости/page-6-5,,,,9122,9122,"3,23379461",,391,99,"3,949494949",100,Очень легко,"10,791995",3,1,,11,6,0,"4,17",100,49,0,1,1,0,,,,,17a214c86223c05dac0b04b90efea87e,"0,326","Wed, 08 Apr 2026 18:58:59 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/page-7-5,2026-04-08 19:58:59
https://cpp-globez.ru/novosti/primenenie-fizicheskoy-sily-i-specialnyh-sredstv-ohrannikami-chop-choo,Применение физической силы и специальных средств охранниками ЧОП (ЧОО) — новости ЦПП,"Узнайте о правовых основаниях и ограничениях применения физической силы и спецсредств частными охранниками. Закон, практика, ответственность и нормативы — публикация ЧОУ ДПО «ЦПП».",Индексируемое,Применение физической силы и специальных средств охранниками ЧОП (ЧОО),,70,Правовые аспекты применения физической силы,43,Практическое применение силы,28,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/novosti/primenenie-fizicheskoy-sily-i-specialnyh-sredstv-ohrannikami-chop-choo,,,,,,10913,10913,"3,868713065",,671,137,"4,897810219",100,Очень легко,"16,322964",3,1,,6,2,0,"1,39",88,42,0,1,1,0,,,,,a0967be40bb23e420af135348fdb327b,"0,32","Wed, 08 Apr 2026 18:58:59 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/novosti/primenenie-fizicheskoy-sily-i-specialnyh-sredstv-ohrannikami-chop-choo,2026-04-08 19:58:59
https://cpp-globez.ru/новости/подготовка-сотрудников-охраны-категории-инкассатор,подготовка-сотрудников-охраны-категории-«инкассатор» | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Подготовка сотрудников охраны категории «Инкассатор»,,52,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/подготовка-сотрудников-охраны-категории-инкассатор,,,,,,10314,10314,"3,65636457",,673,135,"4,985185185",100,Очень легко,"19,650776",3,1,,6,2,0,"1,39",81,36,0,3,3,0,,,,,8c8f6ff342ec03ae591af115beecad0e,"0,874","Wed, 08 Apr 2026 18:59:00 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B0-%D1%81%D0%BE%D1%82%D1%80%D1%83%D0%B4%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B-%D0%BA%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D0%B8-%D0%B8%D0%BD%D0%BA%D0%B0%D1%81%D1%81%D0%B0%D1%82%D0%BE%D1%80,2026-04-08 19:58:59
https://cpp-globez.ru/новости/объединение-глобал-безопасность-отметило-свой-20-летний-юбилей,объединение-«глобал-безопасность»-отметило-свой-20-летний-юбилей | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Объединение «Глобал-Безопасность» отметило свой 20-летний юбилей,,64,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/объединение-глобал-безопасность-отметило-свой-20-летний-юбилей,,,,,,11286,11286,"4,00094343",,675,147,"4,591836735",100,Очень легко,"14,195638",3,1,,8,3,0,"2,08",93,47,0,2,2,0,,,,,b4b3b2ded5edbb5d2e1740ff6df4213d,"0,298","Wed, 08 Apr 2026 18:59:00 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BE%D0%B1%D1%8A%D0%B5%D0%B4%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B3%D0%BB%D0%BE%D0%B1%D0%B0%D0%BB-%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C-%D0%BE%D1%82%D0%BC%D0%B5%D1%82%D0%B8%D0%BB%D0%BE-%D1%81%D0%B2%D0%BE%D0%B9-20-%D0%BB%D0%B5%D1%82%D0%BD%D0%B8%D0%B9-%D1%8E%D0%B1%D0%B8%D0%BB%D0%B5%D0%B9,2026-04-08 19:59:00
https://cpp-globez.ru/новости/рутинная-работа-генерального-директора,рутинная-работа-генерального-директора | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Рутинная работа Генерального Директора,,38,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/рутинная-работа-генерального-директора,,,,,,17084,17084,"6,05636342",,2219,404,"5,492574257",100,Очень легко,"36,26008",3,1,,7,3,0,"2,08",80,35,0,1,1,0,,,,,f38d295b3d6fac5e3efe789962f33e65,"1,124","Wed, 08 Apr 2026 18:59:00 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%80%D1%83%D1%82%D0%B8%D0%BD%D0%BD%D0%B0%D1%8F-%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%B0-%D0%B3%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE-%D0%B4%D0%B8%D1%80%D0%B5%D0%BA%D1%82%D0%BE%D1%80%D0%B0,2026-04-08 19:58:59
https://cpp-globez.ru/новости/спартакиада-к-20-ти-летию-глобал-безопасность-2,спартакиада-к-20-ти-летию-глобал-безопасность-2 | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Спартакиада к 20 ти летию Глобал-Безопасность,,45,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/спартакиада-к-20-ти-летию-глобал-безопасность-2,,,,,,9128,9128,"3,23592164",,578,149,"3,879194631",100,Очень легко,"15,703517",3,1,,7,3,0,"2,08",80,35,0,1,1,0,,,,,ee276b8460b915b7a64435d9ca5aee7f,"0,577","Wed, 08 Apr 2026 18:59:01 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%81%D0%BF%D0%B0%D1%80%D1%82%D0%B0%D0%BA%D0%B8%D0%B0%D0%B4%D0%B0-%D0%BA-20-%D1%82%D0%B8-%D0%BB%D0%B5%D1%82%D0%B8%D1%8E-%D0%B3%D0%BB%D0%BE%D0%B1%D0%B0%D0%BB-%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C-2,2026-04-08 19:59:01
https://cpp-globez.ru/новости/руководитель-в-кризис,руководитель-в-кризис | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Руководитель в кризис,,21,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/руководитель-в-кризис,,,,,,16635,16635,"5,897190675",,2266,386,"5,870466321",100,Очень легко,"38,792503",3,1,,7,3,0,"2,08",80,35,0,1,1,0,,,,,a91529b73f94cfd88b54d7c0f81eac1d,"0,668","Wed, 08 Apr 2026 18:59:01 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C-%D0%B2-%D0%BA%D1%80%D0%B8%D0%B7%D0%B8%D1%81,2026-04-08 19:59:01
https://cpp-globez.ru/globez.ru,,,Неиндексируемое,,Ошибка клиента,0,,0,,0,,,,,,,,,,0,0,0,,0,,,,,0,3,0,,1,1,0,"0,69",0,0,0,0,0,0,,,,,,"0,73",,,,,,1.1,,https://cpp-globez.ru/globez.ru,2026-04-08 19:59:01
https://cpp-globez.ru/новости/есть-такая-профессия…-часть-5,«есть-такая-профессия…»-часть-5 | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,«Есть такая профессия…» часть 5,,31,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/есть-такая-профессия…-часть-5,,,,,,8673,8673,"3,074621865",,431,95,"4,536842105",100,Очень легко,"14,192979",4,1,,6,2,0,"1,39",80,35,0,1,1,0,,,,,2484f03056224383df7b64da972307f,"0,567","Wed, 08 Apr 2026 18:59:27 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%B5%D1%81%D1%82%D1%8C-%D1%82%D0%B0%D0%BA%D0%B0%D1%8F-%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D1%8F%E2%80%A6-%D1%87%D0%B0%D1%81%D1%82%D1%8C-5,2026-04-08 19:59:27
https://cpp-globez.ru/новости/есть-такая-профессия…-часть-4,«есть-такая-профессия…»-часть-4 | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,«Есть такая профессия…» часть 4,,31,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/есть-такая-профессия…-часть-4,,,,,,10085,10085,"3,575182925",,742,142,"5,225352113",100,Очень легко,"20,074053",4,1,,7,3,0,"2,08",80,35,0,1,1,0,,,,,299a8e079a0314616bac47c370bdefaf,"0,603","Wed, 08 Apr 2026 18:59:28 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%B5%D1%81%D1%82%D1%8C-%D1%82%D0%B0%D0%BA%D0%B0%D1%8F-%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D1%8F%E2%80%A6-%D1%87%D0%B0%D1%81%D1%82%D1%8C-4,2026-04-08 19:59:27
https://cpp-globez.ru/новости/есть-такая-профессия…-часть-3,«есть-такая-профессия…»-часть-3 | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,«Есть такая профессия…» часть 3,,31,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/есть-такая-профессия…-часть-3,,,,,,9855,9855,"3,493646775",,704,131,"5,374045802",100,Очень легко,"19,18805",4,1,,7,3,0,"2,08",80,35,0,1,1,0,,,,,6d71b1c13c96c8e9b27141c463649b72,"0,561","Wed, 08 Apr 2026 18:59:28 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%B5%D1%81%D1%82%D1%8C-%D1%82%D0%B0%D0%BA%D0%B0%D1%8F-%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D1%8F%E2%80%A6-%D1%87%D0%B0%D1%81%D1%82%D1%8C-3,2026-04-08 19:59:27
https://cpp-globez.ru/новости/спартакиада-среди-частных-охранных-предприятий-частных-охранных-организаций-по-охранному-многоборью-памяти-игоря-александровича-голощапова,спартакиада-среди-частных-охранных-предприятий-частных-охранных-организаций-по-охранному-многоборью-памяти-игоря-александровича-голощапова | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,СПАРТАКИАДА Среди Частных Охранных Предприятий (Частных Охранных Организаций) по охранному многоборью памяти Игоря Александровича Голощапова,,140,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/спартакиада-среди-частных-охранных-предприятий-частных-охранных-организаций-по-охранному-многоборью-памяти-игоря-александровича-голощапова,,,,,,11043,11043,"3,914798715",,941,174,"5,408045977",100,Очень легко,"22,867008",4,1,,7,3,0,"2,08",80,35,0,1,1,0,,,,,8c85e6d0d80a97cfde72072f0a1385da,"0,571","Wed, 08 Apr 2026 18:59:28 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%81%D0%BF%D0%B0%D1%80%D1%82%D0%B0%D0%BA%D0%B8%D0%B0%D0%B4%D0%B0-%D1%81%D1%80%D0%B5%D0%B4%D0%B8-%D1%87%D0%B0%D1%81%D1%82%D0%BD%D1%8B%D1%85-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D1%8B%D1%85-%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B9-%D1%87%D0%B0%D1%81%D1%82%D0%BD%D1%8B%D1%85-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D1%8B%D1%85-%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D0%B9-%D0%BF%D0%BE-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%BE%D0%BC%D1%83-%D0%BC%D0%BD%D0%BE%D0%B3%D0%BE%D0%B1%D0%BE%D1%80%D1%8C%D1%8E-%D0%BF%D0%B0%D0%BC%D1%8F%D1%82%D0%B8-%D0%B8%D0%B3%D0%BE%D1%80%D1%8F-%D0%B0%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87%D0%B0-%D0%B3%D0%BE%D0%BB%D0%BE%D1%89%D0%B0%D0%BF%D0%BE%D0%B2%D0%B0,2026-04-08 19:59:27
https://cpp-globez.ru/новости/огневая-подготовка-охранников,огневая-подготовка-охранников | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Огневая подготовка охранников,,29,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/огневая-подготовка-охранников,,,,,,10218,10218,"3,62233209",,835,145,"5,75862069",100,Очень легко,"20,804657",4,1,,7,3,0,"2,08",80,35,0,1,1,0,,,,,7ed551a220bbf502c1b18a765c25afe6,"0,324","Wed, 08 Apr 2026 18:59:28 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BE%D0%B3%D0%BD%D0%B5%D0%B2%D0%B0%D1%8F-%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B0-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,2026-04-08 19:59:28
https://cpp-globez.ru/новости/подготовка-сотрудников-группы-быстрого-реагирования,подготовка-сотрудников-группы-быстрого-реагирования | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Подготовка сотрудников группы быстрого реагирования,,51,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/подготовка-сотрудников-группы-быстрого-реагирования,,,,,,11118,11118,"3,94138659",,894,159,"5,622641509",100,Очень легко,"22,816458",4,1,,7,3,0,"2,08",80,35,0,1,1,0,,,,,4427c2d5d4cef37a44abea9cdc1b5fdd,"0,597","Wed, 08 Apr 2026 18:59:28 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B0-%D1%81%D0%BE%D1%82%D1%80%D1%83%D0%B4%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2-%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D1%8B-%D0%B1%D1%8B%D1%81%D1%82%D1%80%D0%BE%D0%B3%D0%BE-%D1%80%D0%B5%D0%B0%D0%B3%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F,2026-04-08 19:59:28
